Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
200404100ATL,https://www.basketball-reference.com/boxscores/pbp/200404100ATL.html,Atlanta Hawks,Boston Celtics,ATL,BOS,C. Crawford,M. Blount,M. Blount,BOS,ATL,W. McCarty,/players/m/mccarwa01.html,BOS,ATL,M. Blount,/players/b/blounma01.html,C. Crawford,/players/c/crawfch01.html,1
200404100ORL,https://www.basketball-reference.com/boxscores/pbp/200404100ORL.html,Orlando Magic,Detroit Pistons,ORL,DET,A. DeClercq,B. Wallace,B. Wallace,DET,ORL,T. Prince,/players/p/princta01.html,DET,ORL,B. Wallace,/players/w/wallabe01.html,A. DeClercq,/players/d/declean01.html,1
200404100WAS,https://www.basketball-reference.com/boxscores/pbp/200404100WAS.html,Washington Wizards,New York Knicks,WAS,NYK,B. Haywood,N. Mohammed,G. Arenas,NYK,WAS,S. Marbury,/players/m/marbust01.html,WAS,NYK,N. Mohammed,/players/m/mohamna01.html,B. Haywood,/players/h/haywobr01.html,0
200404100CLE,https://www.basketball-reference.com/boxscores/pbp/200404100CLE.html,Cleveland Cavaliers,Miami Heat,CLE,MIA,Z. Ilgauskas,B. Grant,L. Odom,CLE,MIA,J. McInnis,/players/m/mcinnje01.html,MIA,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,B. Grant,/players/g/grantbr01.html,0
200404100MIL,https://www.basketball-reference.com/boxscores/pbp/200404100MIL.html,Milwaukee Bucks,New Orleans Hornets,MIL,NOH,J. Smith,J. Magloire,B. Skinner,NOH,MIL,P. Brown,/players/b/brownpj01.html,MIL,NOH,J. Magloire,/players/m/magloja01.html,J. Smith,/players/s/smithjo02.html,0
200404100DEN,https://www.basketball-reference.com/boxscores/pbp/200404100DEN.html,Denver Nuggets,Portland Trail Blazers,DEN,POR,M. Camby,T. Ratliff,D. Anderson,DEN,POR,N. Hilário,/players/h/hilarne01.html,POR,DEN,M. Camby,/players/c/cambyma01.html,T. Ratliff,/players/r/ratlith01.html,0
200404100UTA,https://www.basketball-reference.com/boxscores/pbp/200404100UTA.html,Utah Jazz,Houston Rockets,UTA,HOU,J. Collins,K. Cato,Y. Ming,HOU,UTA,Y. Ming,/players/m/mingya01.html,HOU,UTA,K. Cato,/players/c/catoke01.html,J. Collins,/players/c/collija03.html,1
200404110NJN,https://www.basketball-reference.com/boxscores/pbp/200404110NJN.html,New Jersey Nets,Philadelphia 76ers,NJN,PHI,J. Collins,S. Dalembert,K. Thomas,PHI,NJN,A. McKie,/players/m/mckieaa01.html,PHI,NJN,S. Dalembert,/players/d/dalemsa01.html,J. Collins,/players/c/collija04.html,1
200404110TOR,https://www.basketball-reference.com/boxscores/pbp/200404110TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,C. Bosh,E. Curry,V. Carter,TOR,CHI,A. Davis,/players/d/davisan01.html,TOR,CHI,C. Bosh,/players/b/boshch01.html,E. Curry,/players/c/curryed01.html,1
200404110SAC,https://www.basketball-reference.com/boxscores/pbp/200404110SAC.html,Sacramento Kings,Los Angeles Lakers,SAC,LAL,,,,,,,,,,,,
200404110GSW,https://www.basketball-reference.com/boxscores/pbp/200404110GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,A. Foyle,D. Nowitzki,D. Nowitzki,DAL,GSW,M. Daniels,/players/d/daniema01.html,DAL,GSW,D. Nowitzki,/players/n/nowitdi01.html,A. Foyle,/players/f/foylead01.html,1
200404110PHO,https://www.basketball-reference.com/boxscores/pbp/200404110PHO.html,Phoenix Suns,Memphis Grizzlies,PHO,MEM,A. Stoudemire,J. Tsakalidis,S. Marion,PHO,MEM,L. Barbosa,/players/b/barbole01.html,PHO,MEM,A. Stoudemire,/players/s/stoudam01.html,J. Tsakalidis,/players/t/tsakaja01.html,1
200404110LAC,https://www.basketball-reference.com/boxscores/pbp/200404110LAC.html,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,,,,,,,,,,,,
200404120BOS,https://www.basketball-reference.com/boxscores/pbp/200404120BOS.html,Boston Celtics,Miami Heat,BOS,MIA,M. Blount,B. Grant,L. Odom,BOS,MIA,R. Davis,/players/d/davisri01.html,MIA,BOS,M. Blount,/players/b/blounma01.html,B. Grant,/players/g/grantbr01.html,0
200404120CLE,https://www.basketball-reference.com/boxscores/pbp/200404120CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,Z. Ilgauskas,J. Smith,Z. Ilgauskas,CLE,MIL,I. Newble,/players/n/newblir01.html,CLE,MIL,Z. Ilgauskas,/players/i/ilgauzy01.html,J. Smith,/players/s/smithjo02.html,1
200404120ATL,https://www.basketball-reference.com/boxscores/pbp/200404120ATL.html,Atlanta Hawks,New Jersey Nets,ATL,NJN,C. Crawford,J. Collins,B. Sura,ATL,NJN,J. Terry,/players/t/terryja01.html,ATL,NJN,C. Crawford,/players/c/crawfch01.html,J. Collins,/players/c/collija04.html,1
200404120DET,https://www.basketball-reference.com/boxscores/pbp/200404120DET.html,Detroit Pistons,Washington Wizards,DET,WAS,B. Wallace,B. Haywood,T. Prince,DET,WAS,L. Hunter,/players/h/hunteli01.html,DET,WAS,B. Wallace,/players/w/wallabe01.html,B. Haywood,/players/h/haywobr01.html,1
200404120PHI,https://www.basketball-reference.com/boxscores/pbp/200404120PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,S. Dalembert,J. O'Neal,J. O'Neal,IND,PHI,J. Foster,/players/f/fosteje01.html,IND,PHI,J. O'Neal,/players/o/onealje01.html,S. Dalembert,/players/d/dalemsa01.html,1
200404120MIN,https://www.basketball-reference.com/boxscores/pbp/200404120MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Garnett,J. Collins,K. Garnett,UTA,MIN,A. Kirilenko,/players/k/kirilan01.html,MIN,UTA,J. Collins,/players/c/collija03.html,K. Garnett,/players/g/garneke01.html,0
200404120NOH,https://www.basketball-reference.com/boxscores/pbp/200404120NOH.html,New Orleans Hornets,New York Knicks,NOH,NYK,J. Magloire,N. Mohammed,K. Thomas,NYK,NOH,S. Marbury,/players/m/marbust01.html,NYK,NOH,N. Mohammed,/players/m/mohamna01.html,J. Magloire,/players/m/magloja01.html,1
200404120CHI,https://www.basketball-reference.com/boxscores/pbp/200404120CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,M. Fizer,A. DeClercq,K. Bogans,ORL,CHI,J. Howard,/players/h/howarju01.html,ORL,CHI,A. DeClercq,/players/d/declean01.html,M. Fizer,/players/f/fizerma01.html,1
200404120DEN,https://www.basketball-reference.com/boxscores/pbp/200404120DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,M. Camby,V. Divac,N. Hilário,DEN,SAC,A. Miller,/players/m/millean02.html,DEN,SAC,M. Camby,/players/c/cambyma01.html,V. Divac,/players/d/divacvl01.html,1
200404120POR,https://www.basketball-reference.com/boxscores/pbp/200404120POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,T. Ratliff,R. Nesterović,T. Duncan,SAS,POR,B. Bowen,/players/b/bowenbr01.html,SAS,POR,R. Nesterović,/players/n/nestera01.html,T. Ratliff,/players/r/ratlith01.html,1
200404120SEA,https://www.basketball-reference.com/boxscores/pbp/200404120SEA.html,Seattle SuperSonics,Houston Rockets,SEA,HOU,R. Lewis,Y. Ming,J. Jackson,SEA,HOU,V. Potapenko,/players/p/potapvi01.html,HOU,SEA,R. Lewis,/players/l/lewisra02.html,Y. Ming,/players/m/mingya01.html,0
200404130TOR,https://www.basketball-reference.com/boxscores/pbp/200404130TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,C. Bosh,B. Wallace,V. Carter,TOR,DET,J. Rose,/players/r/roseja01.html,TOR,DET,C. Bosh,/players/b/boshch01.html,B. Wallace,/players/w/wallabe01.html,1
200404130DAL,https://www.basketball-reference.com/boxscores/pbp/200404130DAL.html,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,D. Nowitzki,P. Gasol,L. Wright,MEM,DAL,M. Miller,/players/m/millemi01.html,MEM,DAL,P. Gasol,/players/g/gasolpa01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404130PHO,https://www.basketball-reference.com/boxscores/pbp/200404130PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,A. Stoudemire,C. Kaman,B. Simmons,PHO,LAC,J. Johnson,/players/j/johnsjo02.html,LAC,PHO,A. Stoudemire,/players/s/stoudam01.html,C. Kaman,/players/k/kamanch01.html,0
200404130LAL,https://www.basketball-reference.com/boxscores/pbp/200404130LAL.html,Los Angeles Lakers,Golden State Warriors,LAL,GSW,,,,,,,,,,,,
200404140BOS,https://www.basketball-reference.com/boxscores/pbp/200404140BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,M. Blount,C. Crawford,M. Blount,BOS,ATL,C. Atkins,/players/a/atkinch01.html,BOS,ATL,M. Blount,/players/b/blounma01.html,C. Crawford,/players/c/crawfch01.html,1
200404140ORL,https://www.basketball-reference.com/boxscores/pbp/200404140ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,A. DeClercq,S. Dalembert,J. Salmons,ORL,PHI,D. Stevenson,/players/s/stevede01.html,PHI,ORL,A. DeClercq,/players/d/declean01.html,S. Dalembert,/players/d/dalemsa01.html,0
200404140WAS,https://www.basketball-reference.com/boxscores/pbp/200404140WAS.html,Washington Wizards,New Orleans Hornets,WAS,NOH,B. Haywood,J. Magloire,G. Lynch,NOH,WAS,B. Davis,/players/d/davisba01.html,NOH,WAS,J. Magloire,/players/m/magloja01.html,B. Haywood,/players/h/haywobr01.html,1
200404140MIA,https://www.basketball-reference.com/boxscores/pbp/200404140MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,B. Grant,J. Collins,K. Martin,MIA,NJN,C. Butler,/players/b/butleca01.html,NJN,MIA,B. Grant,/players/g/grantbr01.html,J. Collins,/players/c/collija04.html,0
200404140NYK,https://www.basketball-reference.com/boxscores/pbp/200404140NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,N. Mohammed,Z. Ilgauskas,N. Mohammed,CLE,NYK,J. McInnis,/players/m/mcinnje01.html,NYK,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,N. Mohammed,/players/m/mohamna01.html,0
200404140IND,https://www.basketball-reference.com/boxscores/pbp/200404140IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,J. O'Neal,E. Curry,K. Hinrich,CHI,IND,J. Crawford,/players/c/crawfja01.html,CHI,IND,E. Curry,/players/c/curryed01.html,J. O'Neal,/players/o/onealje01.html,1
200404140MEM,https://www.basketball-reference.com/boxscores/pbp/200404140MEM.html,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,P. Gasol,K. Garnett,L. Sprewell,MEM,MIN,J. Williams,/players/w/willija02.html,MIN,MEM,P. Gasol,/players/g/gasolpa01.html,K. Garnett,/players/g/garneke01.html,0
200404140MIL,https://www.basketball-reference.com/boxscores/pbp/200404140MIL.html,Milwaukee Bucks,Toronto Raptors,MIL,TOR,J. Smith,C. Bosh,C. Bosh,TOR,MIL,V. Carter,/players/c/cartevi01.html,TOR,MIL,C. Bosh,/players/b/boshch01.html,J. Smith,/players/s/smithjo02.html,1
200404140SAS,https://www.basketball-reference.com/boxscores/pbp/200404140SAS.html,San Antonio Spurs,Denver Nuggets,SAS,DEN,R. Nesterović,F. Elson,N. Hilário,DEN,SAS,A. Miller,/players/m/millean02.html,DEN,SAS,F. Elson,/players/e/elsonfr01.html,R. Nesterović,/players/n/nestera01.html,1
200404140UTA,https://www.basketball-reference.com/boxscores/pbp/200404140UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,J. Collins,A. Stoudemire,A. Kirilenko,UTA,PHO,A. Kirilenko,/players/k/kirilan01.html,UTA,PHO,J. Collins,/players/c/collija03.html,A. Stoudemire,/players/s/stoudam01.html,1
200404140HOU,https://www.basketball-reference.com/boxscores/pbp/200404140HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,Y. Ming,D. Nowitzki,J. Jackson,HOU,DAL,M. Jackson,/players/j/jacksma01.html,HOU,DAL,Y. Ming,/players/m/mingya01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404140POR,https://www.basketball-reference.com/boxscores/pbp/200404140POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,T. Ratliff,S. O'Neal,Z. Randolph,POR,LAL,D. Miles,/players/m/milesda01.html,POR,LAL,T. Ratliff,/players/r/ratlith01.html,S. O'Neal,/players/o/onealsh01.html,1
200404140GSW,https://www.basketball-reference.com/boxscores/pbp/200404140GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,A. Foyle,V. Divac,M. Piétrus,SAC,GSW,M. Bibby,/players/b/bibbymi01.html,GSW,SAC,V. Divac,/players/d/divacvl01.html,A. Foyle,/players/f/foylead01.html,0
200404140LAC,https://www.basketball-reference.com/boxscores/pbp/200404140LAC.html,Los Angeles Clippers,Seattle SuperSonics,LAC,SEA,C. Kaman,R. Lewis,L. Ridnour,SEA,LAC,R. Evans,/players/e/evansre01.html,SEA,LAC,R. Lewis,/players/l/lewisra02.html,C. Kaman,/players/k/kamanch01.html,1
200404170IND,https://www.basketball-reference.com/boxscores/pbp/200404170IND.html,Indiana Pacers,Boston Celtics,IND,BOS,J. O'Neal,M. Blount,P. Pierce,IND,BOS,J. Tinsley,/players/t/tinslja01.html,BOS,IND,J. O'Neal,/players/o/onealje01.html,M. Blount,/players/b/blounma01.html,0
200404170NJN,https://www.basketball-reference.com/boxscores/pbp/200404170NJN.html,New Jersey Nets,New York Knicks,NJN,NYK,J. Collins,N. Mohammed,R. Jefferson,NJN,NYK,K. Martin,/players/m/martike01.html,NJN,NYK,J. Collins,/players/c/collija04.html,N. Mohammed,/players/m/mohamna01.html,1
200404170SAS,https://www.basketball-reference.com/boxscores/pbp/200404170SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,R. Nesterović,P. Gasol,B. Bowen,MEM,SAS,L. Wright,/players/w/wrighlo02.html,SAS,MEM,P. Gasol,/players/g/gasolpa01.html,R. Nesterović,/players/n/nestera01.html,0
200404170LAL,https://www.basketball-reference.com/boxscores/pbp/200404170LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,S. O'Neal,K. Cato,G. Payton,LAL,HOU,K. Malone,/players/m/malonka01.html,LAL,HOU,S. O'Neal,/players/o/onealsh01.html,K. Cato,/players/c/catoke01.html,1
200404180DET,https://www.basketball-reference.com/boxscores/pbp/200404180DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,B. Wallace,J. Smith,B. Skinner,MIL,DET,M. Redd,/players/r/reddmi01.html,MIL,DET,J. Smith,/players/s/smithjo02.html,B. Wallace,/players/w/wallabe01.html,1
200404180SAC,https://www.basketball-reference.com/boxscores/pbp/200404180SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,V. Divac,D. Nowitzki,C. Webber,SAC,DAL,P. Stojaković,/players/s/stojape01.html,SAC,DAL,V. Divac,/players/d/divacvl01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404180MIA,https://www.basketball-reference.com/boxscores/pbp/200404180MIA.html,Miami Heat,New Orleans Hornets,MIA,NOH,B. Grant,J. Magloire,L. Odom,NOH,MIA,B. Davis,/players/d/davisba01.html,MIA,NOH,J. Magloire,/players/m/magloja01.html,B. Grant,/players/g/grantbr01.html,0
200404180MIN,https://www.basketball-reference.com/boxscores/pbp/200404180MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Garnett,M. Camby,A. Miller,DEN,MIN,A. Miller,/players/m/millean02.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1
200404190SAS,https://www.basketball-reference.com/boxscores/pbp/200404190SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,R. Nesterović,P. Gasol,P. Gasol,MEM,SAS,J. Williams,/players/w/willija02.html,MEM,SAS,P. Gasol,/players/g/gasolpa01.html,R. Nesterović,/players/n/nestera01.html,1
200404190LAL,https://www.basketball-reference.com/boxscores/pbp/200404190LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,S. O'Neal,K. Cato,K. Malone,HOU,LAL,Y. Ming,/players/m/mingya01.html,LAL,HOU,K. Cato,/players/c/catoke01.html,S. O'Neal,/players/o/onealsh01.html,0
200404200NJN,https://www.basketball-reference.com/boxscores/pbp/200404200NJN.html,New Jersey Nets,New York Knicks,NJN,NYK,J. Collins,N. Mohammed,S. Anderson,NYK,NJN,S. Anderson,/players/a/andersh01.html,NYK,NJN,N. Mohammed,/players/m/mohamna01.html,J. Collins,/players/c/collija04.html,1
200404200IND,https://www.basketball-reference.com/boxscores/pbp/200404200IND.html,Indiana Pacers,Boston Celtics,IND,BOS,J. O'Neal,M. Blount,P. Pierce,IND,BOS,R. Miller,/players/m/millere01.html,BOS,IND,J. O'Neal,/players/o/onealje01.html,M. Blount,/players/b/blounma01.html,0
200404200SAC,https://www.basketball-reference.com/boxscores/pbp/200404200SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,V. Divac,D. Nowitzki,V. Divac,SAC,DAL,P. Stojaković,/players/s/stojape01.html,SAC,DAL,V. Divac,/players/d/divacvl01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404210DET,https://www.basketball-reference.com/boxscores/pbp/200404210DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,B. Wallace,J. Smith,R. Wallace,DET,MIL,R. Wallace,/players/w/wallara01.html,DET,MIL,B. Wallace,/players/w/wallabe01.html,J. Smith,/players/s/smithjo02.html,1
200404210MIA,https://www.basketball-reference.com/boxscores/pbp/200404210MIA.html,Miami Heat,New Orleans Hornets,MIA,NOH,B. Grant,J. Magloire,D. Wade,NOH,MIA,B. Davis,/players/d/davisba01.html,MIA,NOH,J. Magloire,/players/m/magloja01.html,B. Grant,/players/g/grantbr01.html,0
200404210MIN,https://www.basketball-reference.com/boxscores/pbp/200404210MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Garnett,M. Camby,K. Garnett,DEN,MIN,A. Miller,/players/m/millean02.html,MIN,DEN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,0
200404220NYK,https://www.basketball-reference.com/boxscores/pbp/200404220NYK.html,New York Knicks,New Jersey Nets,NYK,NJN,N. Mohammed,J. Collins,J. Collins,NJN,NYK,K. Kittles,/players/k/kittlke01.html,NJN,NYK,J. Collins,/players/c/collija04.html,N. Mohammed,/players/m/mohamna01.html,1
200404220MEM,https://www.basketball-reference.com/boxscores/pbp/200404220MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,P. Gasol,R. Nesterović,H. Türkoğlu,SAS,MEM,H. Türkoğlu,/players/t/turkohe01.html,SAS,MEM,R. Nesterović,/players/n/nestera01.html,P. Gasol,/players/g/gasolpa01.html,1
200404230BOS,https://www.basketball-reference.com/boxscores/pbp/200404230BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,M. Blount,J. O'Neal,W. McCarty,BOS,IND,J. Welsch,/players/w/welscji01.html,BOS,IND,M. Blount,/players/b/blounma01.html,J. O'Neal,/players/o/onealje01.html,1
200404230HOU,https://www.basketball-reference.com/boxscores/pbp/200404230HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,K. Cato,S. O'Neal,K. Cato,LAL,HOU,R. Fox,/players/f/foxri01.html,HOU,LAL,S. O'Neal,/players/o/onealsh01.html,K. Cato,/players/c/catoke01.html,0
200404240NOH,https://www.basketball-reference.com/boxscores/pbp/200404240NOH.html,New Orleans Hornets,Miami Heat,NOH,MIA,J. Magloire,B. Grant,E. Jones,MIA,NOH,C. Butler,/players/b/butleca01.html,MIA,NOH,B. Grant,/players/g/grantbr01.html,J. Magloire,/players/m/magloja01.html,1
200404240MIL,https://www.basketball-reference.com/boxscores/pbp/200404240MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,J. Smith,B. Wallace,B. Skinner,MIL,DET,B. Skinner,/players/s/skinnbr01.html,MIL,DET,J. Smith,/players/s/smithjo02.html,B. Wallace,/players/w/wallabe01.html,1
200404240DAL,https://www.basketball-reference.com/boxscores/pbp/200404240DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,D. Nowitzki,V. Divac,A. Walker,SAC,DAL,M. Bibby,/players/b/bibbymi01.html,DAL,SAC,V. Divac,/players/d/divacvl01.html,D. Nowitzki,/players/n/nowitdi01.html,0
200404240DEN,https://www.basketball-reference.com/boxscores/pbp/200404240DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,V. Lenard,DEN,MIN,A. Miller,/players/m/millean02.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1
200404250BOS,https://www.basketball-reference.com/boxscores/pbp/200404250BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,M. Blount,J. O'Neal,J. O'Neal,IND,BOS,J. Tinsley,/players/t/tinslja01.html,IND,BOS,J. O'Neal,/players/o/onealje01.html,M. Blount,/players/b/blounma01.html,1
200404250HOU,https://www.basketball-reference.com/boxscores/pbp/200404250HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,K. Cato,S. O'Neal,Y. Ming,LAL,HOU,G. Payton,/players/p/paytoga01.html,HOU,LAL,S. O'Neal,/players/o/onealsh01.html,K. Cato,/players/c/catoke01.html,0
200404250NYK,https://www.basketball-reference.com/boxscores/pbp/200404250NYK.html,New York Knicks,New Jersey Nets,NYK,NJN,N. Mohammed,J. Collins,K. Martin,NJN,NYK,J. Kidd,/players/k/kiddja01.html,NJN,NYK,J. Collins,/players/c/collija04.html,N. Mohammed,/players/m/mohamna01.html,1
200404250MEM,https://www.basketball-reference.com/boxscores/pbp/200404250MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,P. Gasol,R. Nesterović,R. Nesterović,MEM,SAS,J. Posey,/players/p/poseyja01.html,SAS,MEM,P. Gasol,/players/g/gasolpa01.html,R. Nesterović,/players/n/nestera01.html,0
200404260MIL,https://www.basketball-reference.com/boxscores/pbp/200404260MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,J. Smith,B. Wallace,J. Smith,MIL,DET,D. Jones,/players/j/jonesda01.html,MIL,DET,J. Smith,/players/s/smithjo02.html,B. Wallace,/players/w/wallabe01.html,1
200404260DAL,https://www.basketball-reference.com/boxscores/pbp/200404260DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,D. Nowitzki,V. Divac,D. Christie,SAC,DAL,M. Bibby,/players/b/bibbymi01.html,SAC,DAL,V. Divac,/players/d/divacvl01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404270NOH,https://www.basketball-reference.com/boxscores/pbp/200404270NOH.html,New Orleans Hornets,Miami Heat,NOH,MIA,J. Magloire,B. Grant,B. Davis,NOH,MIA,P. Brown,/players/b/brownpj01.html,NOH,MIA,J. Magloire,/players/m/magloja01.html,B. Grant,/players/g/grantbr01.html,1
200404270DEN,https://www.basketball-reference.com/boxscores/pbp/200404270DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,V. Lenard,MIN,DEN,T. Hassell,/players/h/hassetr01.html,DEN,MIN,K. Garnett,/players/g/garneke01.html,M. Camby,/players/c/cambyma01.html,0
200404280LAL,https://www.basketball-reference.com/boxscores/pbp/200404280LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,S. O'Neal,K. Cato,C. Mobley,LAL,HOU,G. Payton,/players/p/paytoga01.html,HOU,LAL,S. O'Neal,/players/o/onealsh01.html,K. Cato,/players/c/catoke01.html,0
200404290DET,https://www.basketball-reference.com/boxscores/pbp/200404290DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,B. Wallace,J. Smith,J. Smith,DET,MIL,C. Billups,/players/b/billuch01.html,MIL,DET,B. Wallace,/players/w/wallabe01.html,J. Smith,/players/s/smithjo02.html,0
